id,name,name_zh,glass_type,scene,composition,output_image,status,prompt,prompt_zh
1282,The Rusty Tack,生锈的图钉,Rocks Glass,姜味威士忌框景,foreground framing / through blur,output/images/1282_the_rusty_tack.jpg,success,"Layered still-life shot through a soft blurred foreground of amber glass, a single rocks glass in the mid-ground offset from center, strong depth. A golden-amber ginger-liqueur and single-malt sipper over a large clear ice cube, richly translucent and glowing warmly, no garnish, elegant chill sheen and light condensation. Warm tungsten side light against a shadowed backdrop, refined masculine low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的琥珀色玻璃前景拍摄：一只古典杯位于中景、偏离正中，纵深强烈。酒体为金琥珀色的姜味利口酒配单一麦芽小酌，浇于一块通透大冰上，浓郁半透、暖调发光，无装饰，杯身泛冷凝光泽与微珠。暖钨丝侧光映衬阴影背景，考究硬朗暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1332,Frankie and Johnnie,弗兰基与约翰尼,,金橙长焦压缩,telephoto compression / off-center third,output/images/1332_frankie_and_johnnie.jpg,success,"Cinematic telephoto still-life, a single coupe glass on the right third line with deep compressed creamy bokeh of a warm interior behind, shallow focal plane. A golden-orange ginger and apple-brandy sour served up, crystal clear and bright, a thin lemon wheel notched on the rim, delicate surface sheen, clean stem. Soft warm directional light rimming the bowl against gentle shadow, elegant low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只碟形杯置于右侧三分线，背后是深邃压缩的暖调室内奶油散景，焦平面浅。酒体为金橙色的姜味苹果白兰地酸酒，净饮上桌，晶莹明亮，杯沿卡一片薄柠檬轮，酒面泛微光，杯脚洁净。柔和暖调定向光勾勒杯身、映衬淡影，优雅暗调，135mm压缩，奶油散景，超精细，写实，8k。
1344,Pants off Dance off,脱裤起舞,,石榴粉俯拍,off-center flat lay / top-down,output/images/1344_pants_off_dance_off.jpg,success,"Overhead top-down flat-lay still-life, a single coupe glass placed off-center on a matte charcoal surface, clean surrounding space with a small lime wedge nearby. A rosy-pink gin and aperitif cocktail tinted with grenadine, jewel-clear from above with a faint frothy cap from the beer top, delicate surface bubbles. Soft diffused side light casting a gentle shadow across the matte surface, muted romantic low-saturation palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只碟形杯偏置于哑光炭灰台面上，周围留白，一旁一小块青柠角。酒体为玫瑰粉的金酒开胃酒鸡尾酒、以红石榴糖浆染色，俯视晶莹通透，顶部因加啤酒而带一层淡淡泡沫盖，表面细泡。柔和漫射侧光在哑光台面投出淡影，克制浪漫低饱和色调，浅景深，100mm感，超精细，写实，8k。
1356,Pistachio Follies,开心果狂想曲,,开心果奶香剪影,distant backlit rim / subject to side,output/images/1356_pistachio_follies.jpg,success,"Quiet cinematic still-life, a single stemmed cocktail glass set small to one side, backlit by a soft warm glow rimming its silhouette, large atmospheric space dominating. A creamy pale green-brown pistachio cocktail, opaque and velvety, a crushed-pistachio rim, chocolate-syrup swirls patterning the inner glass, a light dusting of ground pistachio on the surface. Warm side-back light with a distant tiny warm accent, serene indulgent palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只高脚鸡尾酒杯较小地置于画面一侧，被柔和暖光逆光勾出轮廓，大片氛围空间主导画面。酒体为奶香淡绿棕色的开心果鸡尾酒，绵密不透明，杯沿裹碎开心果，杯内壁旋着巧克力糖浆纹路，酒面薄撒开心果碎。暖调侧逆光配远处一点极小暖光，宁静纵情色调，浅景深奶油散景，85mm感，超精细，写实，8k。
1353,Vesper's Sister,薇丝朋的姐妹,Martini,冷蓝马天尼左置,off-center-left / medium,output/images/1353_vesper_s_sister.jpg,success,"Elegant cool-toned still-life of a single martini glass on a polished dark surface, subject on the left third with cool negative space to the right, medium shot. A crystal-clear cocktail with a faint icy pale-blue tint, pristine and bright, a lemon twist and an orange twist draped over the rim, tiny surface chill, a clean stem with soft reflection below. Cool moonlit blue side light with a small distant warm accent, sleek minimalist low-key palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",优雅冷调静物：一只马天尼杯置于抛光深色台面左侧三分处，右侧冷调留白，中景。酒体晶莹通透、带一抹冰冷的淡蓝色泽，纯净明亮，杯沿搭一条柠檬皮卷与一条橙皮卷，表面泛微凉，杯脚洁净、下方柔和倒影。冷调月光蓝侧光配远处一点极小暖光，利落极简暗调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1545,Lucky No.3,幸运三号,Old Fashioned Glass,橘红开胃酒右置,off-center-right / medium,output/images/1545_lucky_no_3.jpg,success,"Moody still-life of a single Old Fashioned glass on a dark marble bar, subject on the right third with soft shadowed space to the left, medium shot. A glowing reddish-orange gin aperitivo stir over one large clear ice cube, richly translucent with a bittersweet ruby-orange hue, a long grapefruit twist curling over the rim, faint condensation. Warm directional light rakes the glass against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调静物：一只古典杯置于深色大理石吧台右侧三分处，左侧柔和阴影留白，中景。酒体为发亮的橘红色金酒开胃搅拌调，浇于一块通透大冰上，浓郁半透、带苦甜的红橙色泽，一条长西柚皮卷曲搭在杯沿，杯身微凝水珠。暖调定向光扫过酒杯、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1421,Donaji,多纳希,Rocks Glass,梅斯卡尔盐边仰视,low-angle hero / subject lower third,output/images/1421_donaji.jpg,success,"Low-angle hero still-life of a single rocks glass on dark rustic stone, subject in the lower third with dramatic dark space and a faint light bloom above. A pale greenish-yellow mezcal sour over fresh ice, brightly translucent, a rustic chapuline-salt and chile rim in earthy reddish-brown, a delicate curl of smoky aroma just above the surface, cool beading. Warm side light rakes the rim while a soft haze lingers, cinematic smoky low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只古典杯置于深色粗朴石面上，主体位于下三分，上方留出戏剧暗部与淡淡光晕。酒体为淡黄绿色的梅斯卡尔酸酒，浇于新鲜冰上，明亮半透，杯沿是质朴的蚱蜢盐与辣椒边、呈土红棕色，酒面上方飘一缕烟熏香气，杯身微凝冷珠。暖侧光扫过杯缘、薄雾萦绕，电影烟熏暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1439,El Mustavo,埃尔·穆斯塔沃,,烟熏尼格罗尼俯45,high-angle 45 overhead / off-center,output/images/1439_el_mustavo.jpg,success,"Moody high-angle 45-degree still-life of a single rocks glass on dark slate, subject offset to reveal the surface. A deep red-amber mezcal negroni-style drink over one big two-inch clear ice cube, richly translucent and glowing, a birch-smoked sea-salt rim, an elegant bow-tie folded orange peel resting on top, a faint smoky wisp above, subtle sheen. Dramatic warm directional light from upper left casting a crisp shadow, cinematic smoky low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调45度高角度俯拍静物：一只古典杯置于深色石板上，主体偏置露出台面。酒体为深红琥珀色的梅斯卡尔尼格罗尼风格调酒，浇于一块两英寸通透大冰上，浓郁半透、隐隐发光，桦木烟熏海盐边，杯口停一枚优雅的蝴蝶结折叠橙皮，上方一缕淡烟，泛微光。左上方戏剧暖调定向光投出利落阴影，电影烟熏暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
1516,Soleo,索莱欧,,冰凝利口酒环境,wide environmental / subject small,output/images/1516_soleo.jpg,success,"Wide environmental still-life, a single small cordial glass standing tiny within a softly lit setting, subject about a quarter of the frame with generous ambient space. A cloudy pale lemon-green herbal-limoncello liqueur served ice-cold with no ice, frosty chilled sheen fogging the small glass, a fresh lemon verbena sprig tucked at the rim, no dilution. Soft cool daylight with a gentle bokeh backdrop, fresh restrained low-saturation palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只小巧的利口酒杯极小地立于柔光场景中，主体约占画幅四分之一，四周环境留白丰富。酒体为微浑的淡柠檬绿草本柠檬切罗利口酒，冰镇上桌、无冰，冰凉雾气笼罩小杯身，杯沿别一支新鲜柠檬马鞭草，无稀释。柔和冷调日光配轻柔散景背景，清新克制低饱和色调，浅景深，85mm感，超精细，写实，8k。
1531,The Fifth Star,第五星,,深咖苦酒一角,minimalist negative space / corner,output/images/1531_the_fifth_star.jpg,success,"Minimalist dark still-life, a single stemmed cocktail glass pushed to the upper-right corner with vast clean negative space and deep gradient shadow. A very dark brown-black whisky and amaro stir laced with cold coffee, nearly opaque with a glossy espresso-like surface catching a single highlight, no garnish, elegant sheen. Warm low side light glinting off the dark liquid against a deep shadowed backdrop, brooding low-key palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简暗调静物：一只高脚鸡尾酒杯被推到画面右上角，其余是大片干净负空间与深色渐变阴影。酒体为极深棕黑色的威士忌苦酒搅拌调、融入冷萃咖啡，近乎不透明，表面如意式浓缩般光亮、映着一点高光，无装饰，泛优雅光泽。暖调低位侧光在深色酒液上闪烁、映衬深暗背景，深沉暗调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
